pergunta_um,pergunta_dois
Quais são as causas da dor lombar nas mulheres?,"Minha tia tem dor lombar nos últimos dois anos, que está piorando. Ela atingiu a menopausa e recebeu recomendações de suplementos de cálcio de seu médico. Ela deveria tentar algo mais para obter alívio ou fazer algum teste?"
Quais são as causas da dor lombar nas mulheres?,Minha mãe sempre diz que tem dor nas costas. Minha tia reclama do mesmo. Quais poderiam ser as causas da dor lombar nas mulheres?
Quais são os sintomas clínicos do infarto do miocárdio?,"Sinto aperto e pressão no lado esquerdo do peito com dor e falta de ar. Também sinto desconforto no ombro esquerdo. Estou com medo de ter um ataque cardíaco, você pode me dizer quais são os sintomas do infarto do miocárdio?"
Quais são os sintomas clínicos do infarto do miocárdio?,Tive um leve ataque cardíaco há 2 anos. Tenho seguido um estilo de vida saudável desde então e tenho tomado medicamentos prescritos com visitas regulares ao médico. Mas fico sem fôlego facilmente e tive um leve aperto no peito na noite passada. Devo ligar para meu médico e solicitar um EKG e / ou ECO?
Quais são os tratamentos para um nervo pinçado?,"Eu me machuquei há uma semana e tenho sentido dormência, sensação de formigamento na panturrilha esquerda. Acho que estou com o nervo comprimido. O que devo fazer para obter alívio?"
Quais são os tratamentos para um nervo pinçado?,"Recentemente fui diagnosticado com disco protuberante na parte inferior da minha coluna e tenho uma sensação de formigamento na parte de trás da minha coxa, que piorou recentemente. Eu entendo que pode ser devido à compressão do nervo / nervo comprimido. Devo considerar a cirurgia para tratamento?"
O que pode significar uma dor no lado direito ao lado da bexiga. Ele vem e vai e é bastante grave?,"Sinto dores intensas no abdome inferior direito, intermitentes e intermitentes, especialmente ao urinar. O que poderia ser a causa?"
O que pode significar uma dor no lado direito ao lado da bexiga. Ele vem e vai e é bastante grave?,"Eu tenho fortes dores no abdômen inferior direito intermitente e intermitente nas últimas semanas. Consultei um médico e uma amostra de urina foi coletada, alguns outros exames de imagem foram feitos. Meu médico acha que posso ter pedras na bexiga. Estou preocupado, precisaria de uma cirurgia?"
O que pode ser feito para uma dor realmente aguda no tornozelo esquerdo?,Eu me machuquei no tornozelo esquerdo na semana passada. Tive uma dor forte no tornozelo esquerdo e fiz o teste. O raio X mostrou fratura na linha do cabelo e meu médico me colocou gesso. Quanto tempo demoraria para curar?
O que pode ser feito para uma dor realmente aguda no tornozelo esquerdo?,"Sinto uma dor aguda no tornozelo esquerdo nos últimos 3 dias. Eu me machuquei enquanto jogava alguns dias atrás, mas não houve sangramento. O que devo fazer para obter alívio?"
"O que pode causar hematúria com dor aguda no urq do abdômen, náusea, tontura e retenção de água, gatos podem ultrassom cultura de urina normal sem febre?","Tenho uma dor aguda no quadrante superior direito do abdômen. Percebi urina cor de laranja e me sinto tonta, inchada. Todos os meus relatórios de teste voltaram normais. Tenho hemofilia e acho que meu rim precisa de mais avaliações. Estou com tanto medo, você acha que eu precisaria de alguma cirurgia?"
"O que pode causar hematúria com dor aguda no urq do abdômen, náusea, tontura e retenção de água, gatos podem ultrassom cultura de urina normal sem febre?","Notei urina cor de laranja na semana passada e tenho sentido uma dor aguda no quadrante superior direito do meu abdômen com náusea, tontura. Pareço inchado, provavelmente devido à retenção de água? Eu não estou com febre. Fiz o teste há 4 dias, meus relatórios de tomografia computadorizada, ultrassom e cultura de urina estão normais. O que poderia ser a causa?"
O que pode causar pontadas nos olhos depois de dormir?,Tenho fortes dores nos olhos e frequentemente ficam vermelhos. Ele diminui quando você dorme um pouco e fica longe da tela. Tenho que admitir que não bebo muita água. O que devo fazer para obter alívio?
O que pode causar pontadas nos olhos depois de dormir?,Eu tenho uma dor aguda nos olhos depois de dormir e isso é estranho. Eu durmo bem e sem problemas. O que poderia ser a causa?
"O que acontece se meu ovário não for visualizado, o que significa que não posso ter filhos?","Fiz uma ultrassonografia da pelve recentemente, que não mostrou ovários. Disseram-me para voltar após 2 semanas para repetir o exame. Tenho tentado engravidar e não fiz nenhuma cirurgia até agora. A ausência de ovários significa que não poderei ter filhos?"
"O que acontece se meu ovário não for visualizado, o que significa que não posso ter filhos?","Fiz histerectomia eletiva e remoção de trompas e ovários no ano passado, depois de ter 2 filhos. Percebo que minha vagina fica seca, muitas vezes causando dor, irritação. É uma complicação da cirurgia?"
O que é um bom substituto para a manteiga de amendoim?,Não sabia que era alérgico a amendoim e comi manteiga de amendoim ontem. Você pode me dizer algumas medidas para alívio?
O que é um bom substituto para a manteiga de amendoim?,"Eu amo manteiga de amendoim, mas sou alérgica a amendoim. Você pode me dar um bom substituto para a manteiga de amendoim?"
"Qual é a causa e a solução do que parece ser um bolsão de gás que sobe e desce pelas minhas costas, peito, caixa torácica e às vezes uma dor lancinante?","Eu tenho algo, que parece ser um bolsão de gás que sobe e desce pelas minhas costas, peito, caixa torácica. Às vezes, também causa dor aguda. Você pode me dizer qual pode ser a causa e como ela pode ser tratada?"
"Qual é a causa e a solução do que parece ser um bolsão de gás que sobe e desce pelas minhas costas, peito, caixa torácica e às vezes uma dor lancinante?","Minha irmã diz que ela tem um acúmulo de gás causando dor de aperto às vezes, que sobe e desce por suas costas, peito, caixa torácica na última 1 semana. Sua dieta não é muito saudável e ela não bebe água. Ela tem escoliose. Você acha que os dois estão relacionados?"
Qual é a causa da dor nos ossos púbicos?,Estou grávida de 7 semanas e tenho dores nos ossos púbicos leves nos últimos 2 dias. Eu deveria estar preocupado?
Qual é a causa da dor nos ossos púbicos?,Sinto dor nos ossos púbicos há 3 dias e tem piorado. Minha menstruação terminou ontem. O que poderia ser a causa?
Qual é a diferença entre Enxaqueca Crônica Refratária e Enxaqueca Transformada? Com CM eu preciso de um especialista em dor de cabeça para nuero geral?,"Fui diagnosticado com enxaqueca crônica na minha infância e não houve nenhum episódio nos últimos 2-3 anos. Senti forte dor de cabeça ontem à noite e gostaria de saber se é devido a uma enxaqueca crônica refratária ou uma enxaqueca transformada. Você pode me ajudar com as diferenças entre esses dois tipos de enxaqueca? Além disso, devo consultar um especialista em dor de cabeça ou um neurologista geral com minha enxaqueca crônica?"
Qual é a diferença entre Enxaqueca Crônica Refratária e Enxaqueca Transformada? Com CM eu preciso de um especialista em dor de cabeça para nuero geral?,"Minha amiga foi recentemente diagnosticada com enxaqueca transformada por seu especialista em dor de cabeça. Ela acredita que tem enxaqueca crônica refratária. Você pode me dizer quais são as chances de a enxaqueca crônica refratária se transformar em enxaqueca transformada, se houver?"
Qual é o procedimento envolvido na cirurgia de coração aberto?,Fiz uma cirurgia de coração aberto no mês passado. Eu costumava malhar por uma hora antes da cirurgia como parte da minha rotina. Posso retomar meus treinos agora?
Qual é o procedimento envolvido na cirurgia de coração aberto?,Minha tia está programada para uma cirurgia de coração aberto para a inserção de um marca-passo. Você pode nos dar algumas informações sobre como seria exatamente o procedimento dessa cirurgia?
Qual é a razão para o fluido sair logo após a relação sexual?,Tive relações sexuais recentemente e noto corrimento vaginal imediatamente após a relação sexual. O que poderia ser?
Qual é a razão para o fluido sair logo após a relação sexual?,Estamos tentando engravidar e noto vazamento de fluido imediatamente após a relação sexual. Seria o sêmen e diminuiria minhas chances de gravidez?
O que diferencia um dentista de um cirurgião oral?,"Eu tive meu dente do siso removido por um cirurgião oral ontem, conforme referido pelo meu dentista. Que tipo de comida devo comer e por quanto tempo?"
O que diferencia um dentista de um cirurgião oral?,Eu tive um dente impactado e meu dentista me encaminhou para um cirurgião oral. Não são ambos iguais? Qual é a diferença entre um dentista e um cirurgião oral?
O que pode causar muita dor na parte carnuda da minha mão abaixo do polegar?,Eu me machuquei hoje na parte carnuda da mão abaixo do polegar enquanto jogava vôlei. Apliquei compressas de gelo por um tempo. Causou dormência e não consigo sentir essa área nem mover o polegar. Eu tornei isso pior? O que devo fazer?
O que pode causar muita dor na parte carnuda da minha mão abaixo do polegar?,A parte carnuda da minha mão abaixo do polegar dói muito. Eu não me machuquei em nenhum momento no passado recente. Qual poderia ser a causa da minha dor?
Quais músculos contribuem para a dor lombar?,"Eu tenho dor lombar nos últimos meses, que tem piorado ultimamente. Isso começou quando comecei a malhar. Quero entender o que os músculos atribuem à dor lombar, para evitar os exercícios que causam tensão nesses músculos. Você pode me ajudar com isto?"
Quais músculos contribuem para a dor lombar?,"Levantei pesos pesados ​​há 2 dias. Desde então, tenho sentido fortes dores na parte inferior das costas. Acredito que tenha tensionado os músculos da parte inferior das costas, mas estou preocupado que isso possa ter causado uma protuberância no disco na parte inferior da coluna. Quais seriam as chances?"
Qual quantidade de lortab 10mg é igual a 15mg de oxicodona?,Tomei dois comprimidos de lortab 10mg há 4 horas. Esqueci-me disso e tomei um comprimido de oxicodona 15mg por alguns minutos para a minha forte dor de cabeça. Eles interagem uns com os outros? Eu vou ficar bem?
Qual quantidade de lortab 10mg é igual a 15mg de oxicodona?,Meu médico prescreveu oxicodona 15mg para minha dor pós-cirúrgica. Mas temos lortab 10mg em casa. Você pode me dizer a quantidade de comprimidos de lortab 10mg que causa efeito e alívio da dor semelhantes aos da oxicodona 15mg?
Que perguntas devo fazer ao procurar um médico responsável pelo tratamento da dor para meu pai de 85 anos que sofre de fortes dores nas costas? (história de cirurgias),"Meu pai de 85 anos tem escoliose e ele passou por várias cirurgias no passado, mas a dor nas costas ainda é forte. Seu médico de controle da dor deu medicamentos, mas estamos preocupados que os AINEs possam afetar seus rins e fígado. Existe alguma outra solução para isso?"
Que perguntas devo fazer ao procurar um médico responsável pelo tratamento da dor para meu pai de 85 anos que sofre de fortes dores nas costas? (história de cirurgias),Meu pai de 85 anos tem uma forte dor nas costas. Ele passou por várias cirurgias no passado. Que perguntas devo fazer quando procuro um médico responsável pelo tratamento da dor?
O que fazer com relação à depressão de ver espíritos e apenas ficar chateado no geral?,Eu posso ver espíritos e fico chateado facilmente. Fui diagnosticado com depressão e estou tomando medicamentos regularmente. Isso dura para o resto da minha vida?
O que fazer com relação à depressão de ver espíritos e apenas ficar chateado no geral?,Eu vejo espíritos e fico deprimido com isso. Eu também fico chateado facilmente sem motivo e isso está afetando minha rotina diária e minha carreira. O que posso fazer para encontrar algum alívio?
Quando eu ovulo se minha última menstruação foi no mês passado no dia 28 e eu tenho um ciclo de 31 dias?,Estou tentando engravidar e quero saber quando estaria ovulando exatamente. Minha última menstruação foi no dia 28 do mês passado e meus ciclos são de 31 dias. Você pode me ajudar a calcular minha data de ovulação?
